"","ï..FID","source","survey_cod","siteid","s_east","s_north","m_code","hull_sampl","hull_secti","s_date","taxon_name","phylum","class","F_order","family","genus","species","authority","aphia_id","Name","Year_","establishe","biosecurit","GlobalID","x","y"
"1184",81107,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23204b",1684202,5429223,"VISD","no"," ","September 13, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","d0b7a0aa-9f97-44c3-86e4-d36d95dc8c35",1684202,5429223
"1185",81108,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23205a",1684252,5429153,"VISD","no"," ","September 13, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","9d63b7c0-4b55-47d5-849e-d9520dfd1a61",1684252,5429153
"1186",81109,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23206a",1684222,5429063,"VISD","no"," ","September 13, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","8b6f224d-c90c-48ee-af1d-0a0e69441d60",1684222,5429063
"1187",81110,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23206b",1684222,5429063,"VISD","no"," ","September 13, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","3983a339-5224-4045-acd1-02875f666691",1684222,5429063
"1188",81111,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23207a",1684212,5428954,"VISD","no"," ","September 13, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","de91cefa-24c7-4d5b-b30d-f617e7464fe7",1684212,5428954
"1189",81112,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23207b",1684212,5428954,"VISD","no"," ","September 13, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","efe60748-75f8-4dde-954a-5bc0d1e0deb6",1684212,5428954
"1190",81113,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23208a",1684522,5428864,"VISD","no"," ","September 13, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","92104b9b-ed17-4095-abdf-a1cc9d27c2fe",1684522,5428864
"1191",81116,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23208b",1684522,5428864,"VISD","no"," ","September 13, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","aa3b40c9-b3f9-43fd-89bb-a2f98504d27a",1684522,5428864
"1192",81119,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23209a",1684442,5428794,"VISD","no"," ","September 13, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","0688759b-8f8a-4e17-b531-ccb647fda5d9",1684442,5428794
"1193",81121,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23209b",1684442,5428794,"VISD","no"," ","September 13, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","d4b91995-1ac4-457a-a47b-96916250978a",1684442,5428794
"1194",81123,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23210a",1684582,5428724,"VISD","no"," ","September 13, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","cddd2f08-0878-45a7-8253-2f1e0f9e3b25",1684582,5428724
"1195",81126,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23210b",1684582,5428724,"VISD","no"," ","September 13, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","375ba327-f325-4e0c-b9ac-f31e8d817b50",1684582,5428724
"1196",81162,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23219",1686982,5431033,"WRACK","no"," ","September 12, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","d89cc7a0-1492-4610-ac9c-9a2c053e7c5a",1686982,5431033
"1197",81163,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23220",1687036,5431093,"WRACK","no"," ","September 12, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","dfcc715b-d7a5-4c14-aa4d-6dd27dc5602b",1687036,5431093
"1198",81164,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23221",1686836,5431220,"WRACK","no"," ","September 12, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","4b6f1266-02fe-48ea-b23e-28b01e3630a6",1686836,5431220
"1199",81165,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23222",1686863,5431254,"WRACK","no"," ","September 12, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","32b18334-5df9-411a-9105-05507ac51148",1686863,5431254
"1200",81166,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23224",1687084,5431169,"WRACK","no"," ","September 12, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","a19c0445-758f-41d1-8460-c053c317a79f",1687084,5431169
"1201",81167,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23225",1687060,5431124,"WRACK","no"," ","September 12, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","b1f3f002-fb92-4fcd-b4a0-9ea79eb27591",1687060,5431124
"1202",81168,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23226",1686895,5431315,"WRACK","no"," ","September 12, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","97878482-f3c0-47db-9b2f-ba5b48d9f393",1686895,5431315
"1203",81169,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23228",1684757,5428729,"WRACK","no"," ","September 14, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","f831f411-c07e-45ff-bdb6-00297a1c9b75",1684757,5428729
"1204",81170,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23229",1684558,5428617,"WRACK","no"," ","September 14, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","e30a48a7-1f43-4837-bdb7-7bebeb1996ee",1684558,5428617
"1205",81171,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23230",1684602,5428681,"WRACK","no"," ","September 14, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","ced8e0d6-90d8-4ee3-91dc-2f38ffd7e53e",1684602,5428681
"1206",81173,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23231",1684558,5428854,"WRACK","no"," ","September 14, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","0a88c53c-1931-483b-a586-e8f6a7744f8f",1684558,5428854
"1207",81174,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23232",1684534,5428882,"WRACK","no"," ","September 14, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","edd9de88-af7e-4457-8dac-d02922f8daa7",1684534,5428882
"1208",81176,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23233",1684516,5428617,"WRACK","no"," ","September 14, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","7289b504-c996-4136-9669-390eb68452df",1684516,5428617
"1209",81177,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23234",1684410,5428715,"WRACK","no"," ","September 14, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","e92827c1-53fb-48e1-b942-8bb2c3575543",1684410,5428715
"1210",81178,"Marine High Risk Site Surveillance","SVPCN23","SVPCN23235",1684390,5428728,"WRACK","no"," ","September 14, 2016","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2016,"yes","Non-indigenous","5f02c6fa-1dcb-4cb5-9ee8-32bd30f44b5e",1684390,5428728
"1211",81258,"Marine High Risk Site Surveillance","SVPCN24","SVPCN24062",1684262,5428972,"BSLD","no"," ","March 15, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","28c036a5-f69c-488a-8189-1854b6979698",1684262,5428972
"1212",81276,"Marine High Risk Site Surveillance","SVPCN24","SVPCN24072",1684312,5428822,"BSLD","no"," ","March 15, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","41821f8b-25e4-47dd-b851-c20ff69bec56",1684312,5428822
"1213",81279,"Marine High Risk Site Surveillance","SVPCN24","SVPCN24074",1684512,5428822,"BSLD","no"," ","March 14, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","cd7a6ae4-34ee-4829-86b1-5070afe8a689",1684512,5428822
"1214",81282,"Marine High Risk Site Surveillance","SVPCN24","SVPCN24075",1684362,5428773,"BSLD","no"," ","March 15, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","45fe145d-9190-4579-bc6e-31d6b1bfb66b",1684362,5428773
"1215",81284,"Marine High Risk Site Surveillance","SVPCN24","SVPCN24076",1684562,5428772,"BSLD","no"," ","March 14, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","56c34e65-1205-44d5-a0e7-5d7bfbb3d6de",1684562,5428772
"1216",81291,"Marine High Risk Site Surveillance","SVPCN24","SVPCN24080",1684512,5428673,"BSLD","no"," ","March 15, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","49938584-ad9d-4ab1-9921-ba6898aa6916",1684512,5428673
"1217",81647,"Marine High Risk Site Surveillance","SVPCN24","SVPCN24227",1684853,5428762,"WRACK","no"," ","March 14, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","2a9d8444-a5c0-4afe-bbb5-c8de80895c04",1684853,5428762
"1218",81648,"Marine High Risk Site Surveillance","SVPCN24","SVPCN24228",1684839,5428784,"WRACK","no"," ","March 15, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","2137834e-7e28-4b30-af80-692b53bab033",1684839,5428784
"1219",81649,"Marine High Risk Site Surveillance","SVPCN24","SVPCN24229",1684791,5428759,"WRACK","no"," ","March 14, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","88d67c6d-5563-4090-828a-ed0bb03e02ce",1684791,5428759
"1220",81651,"Marine High Risk Site Surveillance","SVPCN24","SVPCN24230",1684754,5428736,"WRACK","no"," ","March 15, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","08ba299c-dc2d-423a-9c17-878fb360b251",1684754,5428736
"1221",81652,"Marine High Risk Site Surveillance","SVPCN24","SVPCN24231",1684619,5428672,"WRACK","no"," ","March 14, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","aefcd201-921b-41cd-a3ed-ed1260cb01a7",1684619,5428672
"1222",81654,"Marine High Risk Site Surveillance","SVPCN24","SVPCN24232",1684690,5428723,"WRACK","no"," ","March 15, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","0720bf8b-0d6d-492c-b04f-93348e932e9a",1684690,5428723
"1223",81655,"Marine High Risk Site Surveillance","SVPCN24","SVPCN24233",1684611,5428675,"WRACK","no"," ","March 14, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","d99eb04b-22c2-41b1-8d8b-d9ba7be2043b",1684611,5428675
"1224",81657,"Marine High Risk Site Surveillance","SVPCN24","SVPCN24234",1684567,5428626,"WRACK","no"," ","March 15, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","a153bdec-f46f-4598-8eb9-e820172d04f1",1684567,5428626
"1225",81662,"Marine High Risk Site Surveillance","SVPCN25","SVPCN25010",1686961,5431372,"BSLD","no"," ","August 14, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","1dc892fe-3248-4c32-b96f-303ce0f8d0e7",1686961,5431372
"1226",81724,"Marine High Risk Site Surveillance","SVPCN25","SVPCN25062",1684312,5428922,"BSLD","no"," ","August 16, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","9dcc36e1-b0e4-43f5-9a58-9d5ecbdb81a6",1684312,5428922
"1227",81744,"Marine High Risk Site Surveillance","SVPCN25","SVPCN25072",1684462,5428723,"BSLD","no"," ","August 15, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","140e5299-0434-4dca-bd3c-f4a7b7576670",1684462,5428723
"1228",81747,"Marine High Risk Site Surveillance","SVPCN25","SVPCN25073",1684612,5428723,"BSLD","no"," ","August 15, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","06da90a6-7e5a-48a4-81f0-d32aa8eb757d",1684612,5428723
"1229",81750,"Marine High Risk Site Surveillance","SVPCN25","SVPCN25074",1684761,5428722,"BSLD","no"," ","August 15, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","e6e6b7d8-b6fc-4be9-8afe-fce2ff6aaee3",1684761,5428722
"1230",81756,"Marine High Risk Site Surveillance","SVPCN25","SVPCN25077",1684613,5428658,"BSLD","no"," ","August 15, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","6e5441bd-7e7f-436f-bb66-be0bd7bb382c",1684613,5428658
"1231",81761,"Marine High Risk Site Surveillance","SVPCN25","SVPCN25079",1684761,5428673,"BSLD","no"," ","August 15, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","0f17f764-fbaf-4d4c-bb93-66fa277aa75d",1684761,5428673
"1232",81765,"Marine High Risk Site Surveillance","SVPCN25","SVPCN25080",1684861,5428672,"BSLD","no"," ","August 14, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","d8de1d74-ee03-4218-8685-6dc83dbd0a52",1684861,5428672
"1233",81766,"Marine High Risk Site Surveillance","SVPCN25","SVPCN25081",1684612,5428573,"BSLD","no"," ","August 15, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","096e25ee-1886-476d-a466-09ccc9a36ca4",1684612,5428573
"1234",82084,"Marine High Risk Site Surveillance","SVPCN25","SVPCN25181a",1687064,5431545,"VISD","no"," ","August 14, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","c699d30e-c16c-4d61-a1fb-f9b24df727a7",1687064,5431545
"1235",82085,"Marine High Risk Site Surveillance","SVPCN25","SVPCN25181b",1687064,5431545,"VISD","no"," ","August 14, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","c5dcfbeb-d1f2-459e-8878-761ea863ed8a",1687064,5431545
"1236",82086,"Marine High Risk Site Surveillance","SVPCN25","SVPCN25182a",1687004,5431495,"VISD","no"," ","August 14, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","a56ffef4-be32-49a7-b16e-2e83abb86e4b",1687004,5431495
"1237",82087,"Marine High Risk Site Surveillance","SVPCN25","SVPCN25182b",1687004,5431495,"VISD","no"," ","August 14, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","aaed4e98-818d-4bb7-8223-eda1c12a983b",1687004,5431495
"1238",82088,"Marine High Risk Site Surveillance","SVPCN25","SVPCN25183a",1686984,5431365,"VISD","no"," ","August 14, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","c82a5411-56d8-4c6f-b18f-998c552c2afa",1686984,5431365
"1239",82089,"Marine High Risk Site Surveillance","SVPCN25","SVPCN25183b",1686984,5431365,"VISD","no"," ","August 14, 2017","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Picton",2017,"yes","Non-indigenous","27722df3-08f0-4f3a-8ae7-e5b06f0d06cb",1686984,5431365
